userName,userID,locationID,locationName,arrivalTime,duration,preference
Jesse Apel,21,927,Phố Ẩm Thực Hoa Lư,"[16.748876421455954, 20.500000000000405]","[0.98, 4.219999999999974]",4
Jesse Apel,21,1574,Nhà hàng Vườn Phố,"[16.155988449712154, 18.420000000000165]","[0.23, 2.0000000000000004]",3
Jesse Apel,21,2105,Tour Cù Lao Xanh - Quy Nhơn,"[6.63, 7.83]","[0.34, 1.35]",4
Jesse Apel,21,911,Cafe Long,"[6.394529475534535, 17.75999999999982]","[0.23, 3.588907354801462]",3
Jesse Apel,21,1939,Mì Cay Sasin,"[12.27, 12.73]","[2.73, 3.33]",1
Jesse Apel,21,695,CỘNG TRÀ CHANH QUY NHƠN,"[7.468592670571844, 16.129999999999864]","[0.18, 0.6377393052797493]",1
Jesse Apel,21,1088,Hải Sản 7 Dũng,"[17.07, 18.34]","[0.2, 0.38]",4
Jesse Apel,21,357,LaCas Hotel Quy Nhơn,"[1.2218714759066447, 17.779999999999774]","[1.49, 5.158856338224977]",1
Jesse Apel,21,2062,Tượng Đài Quang Trung,"[7.836798345627098, 12.399999999999938]","[0.09, 0.9900000000000002]",2
Jesse Apel,21,173,Khách sạn Ngọc Thương,"[20.14661906524082, 22.630000000000216]","[0.53, 1.4010986411215045]",3
Jesse Apel,21,481,Cà Phê Mận,"[1.74, 2.0]","[0.18, 2.6]",4
Jesse Apel,21,2041,Cháo lòng bánh hỏi Tư Hạnh,"[6.671316173141502, 18.439999999999788]","[0.04, 0.6900000000000002]",5
Jesse Apel,21,1174,Quán Ăn Chín Chè,"[1.39, 2.16]","[3.04, 7.75]",5
Jesse Apel,21,840,Born the 2021,"[9.86, 11.35]","[0.5, 0.86]",2
Jesse Apel,21,2077,Bãi Xếp,"[13.031687385419923, 17.33999999999991]","[0.27, 3.159999999999986]",5
Jesse Apel,21,1208,Phở Cô Mười,"[8.283098996127366, 12.70999999999991]","[0.21, 0.7100000000000002]",4
Jesse Apel,21,2078,Tuyệt tình Cốc,"[12.81485804281386, 17.249999999999968]","[0.62, 2.379999999999992]",1
Jesse Apel,21,468,HUG COFFEE SHOP,"[4.68, 5.15]","[0.67, 11.15]",4
Cheryl Looper,22,2069,Mộ Hàn Mặc Tử,"[14.632447766855988, 16.30000000000003]","[0.0, 0.6800000000000002]",1
Cheryl Looper,22,1486,Quán trứng vịt chiên mắm cô Thanh,"[20.95, 21.22]","[0.62, 1.73]",4
Cheryl Looper,22,988,Bánh Cuốn Nóng,"[11.5, 12.17]","[2.23, 6.05]",5
Cheryl Looper,22,345,FLC City Hotel Beach Quy Nhon,"[7.056720090354464, 9.819999999999983]","[0.08, 1.4300000000000004]",5
Cheryl Looper,22,2092,Kỳ Co Beach,"[7.2827753118241425, 9.44]","[1.0, 3.4999999999999787]",1
Cheryl Looper,22,2095,Quảng trường Quy Nhơn,"[5.167446899153507, 11.469999999999976]","[0.33, 1.0200000000000002]",1
Cheryl Looper,22,1692,Nhà Hàng Hoa Biển Kỳ Co,"[10.211186935285676, 13.269999999999971]","[0.58, 4.299999999999972]",3
Cheryl Looper,22,927,Phố Ẩm Thực Hoa Lư,"[16.268876421455964, 20.40000000000039]","[0.6900000000000001, 3.749999999999984]",3
Cheryl Looper,22,2105,Tour Cù Lao Xanh - Quy Nhơn,"[19.81, 21.43]","[0.01, 0.06]",4
Cheryl Looper,22,502,Cafe Nhơn,"[1.15, 1.86]","[3.96, 9.23]",3
Cheryl Looper,22,911,Cafe Long,"[8.784529475534484, 17.899999999999814]","[1.21, 3.778907354801458]",1
Cheryl Looper,22,695,CỘNG TRÀ CHANH QUY NHƠN,"[9.298592670571805, 22.779999999999724]","[0.1, 0.7877393052797494]",3
Cheryl Looper,22,1088,Hải Sản 7 Dũng,"[20.47, 20.8]","[0.09, 0.58]",3
Cheryl Looper,22,2062,Tượng Đài Quang Trung,"[8.966798345627074, 22.899999999999714]","[0.36, 0.8200000000000001]",3
Cheryl Looper,22,173,Khách sạn Ngọc Thương,"[19.856619065240775, 21.96000000000011]","[0.21, 1.3010986411215044]",2
Cheryl Looper,22,1028,Bún Bò Hẻm,"[11.99, 12.54]","[2.44, 5.05]",2
Cheryl Looper,22,481,Cà Phê Mận,"[22.04, 22.53]","[0.48, 0.56]",2
Cheryl Looper,22,2041,Cháo lòng bánh hỏi Tư Hạnh,"[6.941316173141496, 19.159999999999773]","[0.01, 0.5]",3
Cheryl Looper,22,1364,Tiệm mì quảng Cô Út,"[15.11, 15.32]","[0.01, 0.06]",5
Cheryl Looper,22,1208,Phở Cô Mười,"[6.573098996127403, 16.56999999999983]","[0.04, 0.6300000000000001]",3
Cheryl Looper,22,468,HUG COFFEE SHOP,"[18.58, 19.08]","[0.14, 1.12]",1
Cheryl Looper,22,2064,Núi Vũng Chua,"[0.7971723681430338, 9.599999999999989]","[0.96, 2.749999999999984]",3
Bernard Watson,23,2069,Mộ Hàn Mặc Tử,"[13.482447766856012, 16.280000000000026]","[0.03, 0.7000000000000002]",5
Bernard Watson,23,1486,Quán trứng vịt chiên mắm cô Thanh,"[12.21, 12.63]","[0.89, 6.38]",5
Bernard Watson,23,988,Bánh Cuốn Nóng,"[17.49, 17.89]","[1.52, 3.16]",5
Bernard Watson,23,350,Khách sạn Hữu Phước,"[3.24, 3.75]","[0.05, 0.41]",3
Bernard Watson,23,2067,Ghềnh Ráng Tiên Sa,"[9.274628710901357, 14.449999999999992]","[0.9500000000000001, 2.049999999999999]",3
Bernard Watson,23,927,Phố Ẩm Thực Hoa Lư,"[13.968876421456013, 18.470000000000088]","[0.6900000000000001, 4.259999999999973]",3
Bernard Watson,23,911,Cafe Long,"[8.874529475534482, 19.14999999999979]","[1.08, 3.998907354801453]",2
Bernard Watson,23,1939,Mì Cay Sasin,"[9.95, 11.76]","[2.78, 10.05]",5
Bernard Watson,23,1088,Hải Sản 7 Dũng,"[3.04, 3.77]","[5.0, 10.69]",5
Bernard Watson,23,357,LaCas Hotel Quy Nhơn,"[2.5218714759066456, 19.579999999999735]","[2.02, 5.268856338224975]",1
Bernard Watson,23,2062,Tượng Đài Quang Trung,"[8.646798345627081, 18.41999999999981]","[0.22, 1.0200000000000002]",1
Bernard Watson,23,173,Khách sạn Ngọc Thương,"[21.16661906524098, 22.01000000000012]","[0.45, 1.4310986411215045]",1
Bernard Watson,23,481,Cà Phê Mận,"[7.85, 8.67]","[3.37, 13.12]",4
Bernard Watson,23,2041,Cháo lòng bánh hỏi Tư Hạnh,"[6.681316173141502, 13.1899999999999]","[0.13, 0.7300000000000002]",2
Bernard Watson,23,840,Born the 2021,"[17.02, 17.77]","[0.19, 0.41]",5
Bernard Watson,23,2077,Bãi Xếp,"[13.20168738541992, 17.499999999999908]","[0.6900000000000001, 2.8399999999999928]",5
Bernard Watson,23,1208,Phở Cô Mười,"[8.193098996127368, 10.419999999999959]","[0.06, 0.7000000000000002]",2
Bernard Watson,23,2078,Tuyệt tình Cốc,"[14.732802518219016, 18.16000000000016]","[1.1, 8.126181728591156]",2
Bernard Watson,23,1892,Cơm Mậu,"[16.06815781859298, 16.910000000000046]","[0.45, 2.1199999999999974]",5
Bernard Watson,23,468,HUG COFFEE SHOP,"[7.31, 7.6]","[0.51, 8.97]",4
Mae Sellers,24,2069,Mộ Hàn Mặc Tử,"[12.302447766856037, 17.120000000000157]","[0.15, 0.5900000000000001]",1
Mae Sellers,24,1006,Quán Cơm Chay Bồ Đề,"[0.83, 1.07]","[4.85, 13.49]",4
Mae Sellers,24,1486,Quán trứng vịt chiên mắm cô Thanh,"[10.97, 11.02]","[4.57, 9.56]",5
Mae Sellers,24,988,Bánh Cuốn Nóng,"[15.69, 16.36]","[0.43, 0.97]",4
Mae Sellers,24,2092,Kỳ Co Beach,"[8.562775311824144, 20.29999999999977]","[0.9, 3.6599999999999753]",3
Mae Sellers,24,350,Khách sạn Hữu Phước,"[19.47, 19.97]","[0.15, 0.95]",3
Mae Sellers,24,2095,Quảng trường Quy Nhơn,"[3.3274468991535056, 13.64999999999993]","[0.33, 0.8200000000000001]",1
Mae Sellers,24,1692,Nhà Hàng Hoa Biển Kỳ Co,"[11.831186935285642, 12.599999999999985]","[0.0, 3.799999999999983]",3
Mae Sellers,24,2052,Mũi Tấn,"[2.44, 3.22]","[1.16, 8.25]",1
Mae Sellers,24,927,Phố Ẩm Thực Hoa Lư,"[17.27887642145594, 20.99000000000048]","[1.17, 4.0099999999999785]",2
Mae Sellers,24,1574,Nhà hàng Vườn Phố,"[15.235988449712172, 22.390000000000786]","[0.26, 1.6900000000000002]",5
Mae Sellers,24,911,Cafe Long,"[7.10452947553452, 18.93999999999979]","[0.5700000000000001, 4.2589073548014476]",1
Mae Sellers,24,2096,Chợ Đêm Quy Nhơn,"[17.011475238589746, 21.92000000000047]","[0.04, 1.7000000000000002]",4
Mae Sellers,24,1939,Mì Cay Sasin,"[20.38, 20.77]","[0.31, 1.4]",1
Mae Sellers,24,695,CỘNG TRÀ CHANH QUY NHƠN,"[8.14859267057183, 13.929999999999911]","[0.21, 0.7977393052797495]",2
Mae Sellers,24,357,LaCas Hotel Quy Nhơn,"[7.00187147590665, 15.319999999999826]","[0.39, 5.448856338224971]",2
Mae Sellers,24,173,Khách sạn Ngọc Thương,"[19.736619065240756, 22.190000000000147]","[0.29, 1.2610986411215044]",3
Mae Sellers,24,481,Cà Phê Mận,"[18.96, 19.1]","[0.49, 1.62]",5
Mae Sellers,24,2041,Cháo lòng bánh hỏi Tư Hạnh,"[4.41131617314155, 10.269999999999962]","[0.24, 0.6600000000000001]",1
Mae Sellers,24,1174,Quán Ăn Chín Chè,"[15.68, 16.04]","[3.19, 3.67]",1
Mae Sellers,24,2077,Bãi Xếp,"[13.031687385419923, 15.249999999999957]","[0.63, 2.8499999999999925]",3
Mae Sellers,24,1364,Tiệm mì quảng Cô Út,"[3.21, 4.52]","[7.03, 14.2]",2
Mae Sellers,24,1208,Phở Cô Mười,"[6.363098996127407, 18.139999999999795]","[0.18, 0.6700000000000002]",3
Mae Sellers,24,1892,Cơm Mậu,"[13.818157818593026, 17.83000000000019]","[0.24, 2.599999999999987]",3
Mae Sellers,24,468,HUG COFFEE SHOP,"[17.46, 17.68]","[0.18, 0.34]",5
Mae Sellers,24,2064,Núi Vũng Chua,"[4.167172368143037, 10.069999999999979]","[0.16, 2.1999999999999957]",3
Melanie Gunter,25,2069,Mộ Hàn Mặc Tử,"[11.442447766856056, 16.590000000000074]","[0.08, 0.7200000000000002]",5
Melanie Gunter,25,1006,Quán Cơm Chay Bồ Đề,"[1.62, 2.36]","[0.3, 1.2]",2
Melanie Gunter,25,1486,Quán trứng vịt chiên mắm cô Thanh,"[5.42, 6.31]","[2.41, 7.04]",4
Melanie Gunter,25,988,Bánh Cuốn Nóng,"[18.58, 19.05]","[0.14, 2.22]",1
Melanie Gunter,25,345,FLC City Hotel Beach Quy Nhon,"[8.046720090354443, 13.6999999999999]","[0.28, 1.2500000000000002]",4
Melanie Gunter,25,2092,Kỳ Co Beach,"[2.002775311824138, 11.30999999999996]","[1.01, 3.299999999999983]",4
Melanie Gunter,25,350,Khách sạn Hữu Phước,"[7.5, 8.53]","[2.56, 3.54]",4
Melanie Gunter,25,2052,Mũi Tấn,"[0.15, 1.07]","[3.06, 4.62]",2
Melanie Gunter,25,1027,Bún Bò Gân,"[4.85, 5.62]","[0.41, 0.91]",3
Melanie Gunter,25,911,Cafe Long,"[9.134529475534476, 13.329999999999913]","[0.25, 4.4489073548014435]",3
Melanie Gunter,25,2096,Chợ Đêm Quy Nhơn,"[18.601475238589714, 19.280000000000058]","[0.6, 2.1900000000000004]",1
Melanie Gunter,25,695,CỘNG TRÀ CHANH QUY NHƠN,"[8.848592670571815, 20.02999999999978]","[0.25, 0.8477393052797495]",3
Melanie Gunter,25,1088,Hải Sản 7 Dũng,"[6.92, 7.27]","[1.5, 11.36]",2
Melanie Gunter,25,173,Khách sạn Ngọc Thương,"[21.076619065240966, 21.25]","[0.03, 1.7310986411215048]",2
Melanie Gunter,25,481,Cà Phê Mận,"[10.43, 10.62]","[2.07, 7.8]",4
Melanie Gunter,25,2041,Cháo lòng bánh hỏi Tư Hạnh,"[5.511316173141527, 17.8599999999998]","[0.12, 0.5800000000000001]",1
Melanie Gunter,25,1174,Quán Ăn Chín Chè,"[11.89, 12.91]","[0.08, 0.68]",4
Melanie Gunter,25,2077,Bãi Xếp,"[13.131687385419921, 13.72999999999999]","[0.14, 3.489999999999979]",4
Melanie Gunter,25,1208,Phở Cô Mười,"[2.4630989961274903, 13.739999999999888]","[0.01, 0.51]",3
Melanie Gunter,25,2078,Tuyệt tình Cốc,"[14.504858042813824, 20.699999999999896]","[0.45, 2.289999999999994]",5
Melanie Gunter,25,1892,Cơm Mậu,"[16.078157818592977, 18.15000000000024]","[0.06, 2.659999999999986]",1
Melanie Gunter,25,1636,Đặc Sản Dê Tươi Quy Nhơn - Nhà hàng Dê Vàng,"[7.556275343595553, 18.17999999999985]","[0.02, 3.4499999999999904]",5
Melanie Gunter,25,2064,Núi Vũng Chua,"[6.347172368143038, 9.159999999999998]","[0.14, 2.429999999999991]",3
Robert Vetter,26,2069,Mộ Hàn Mặc Tử,"[11.072447766856063, 16.340000000000035]","[0.17, 0.52]",5
Robert Vetter,26,1006,Quán Cơm Chay Bồ Đề,"[4.7, 5.04]","[1.51, 7.8]",1
Robert Vetter,26,1486,Quán trứng vịt chiên mắm cô Thanh,"[13.81, 14.1]","[2.46, 7.28]",5
Robert Vetter,26,988,Bánh Cuốn Nóng,"[4.22, 4.76]","[1.54, 15.36]",5
Robert Vetter,26,345,FLC City Hotel Beach Quy Nhon,"[5.396720090354499, 14.16999999999989]","[0.46, 1.08]",4
Robert Vetter,26,350,Khách sạn Hữu Phước,"[9.06, 9.51]","[0.33, 5.27]",5
Robert Vetter,26,2052,Mũi Tấn,"[12.96, 13.47]","[1.07, 3.89]",1
Robert Vetter,26,911,Cafe Long,"[7.284529475534516, 20.759999999999756]","[0.72, 3.9689073548014537]",3
Robert Vetter,26,695,CỘNG TRÀ CHANH QUY NHƠN,"[7.848592670571836, 20.46999999999977]","[0.13, 0.6277393052797493]",1
Robert Vetter,26,2062,Tượng Đài Quang Trung,"[8.70679834562708, 10.859999999999971]","[0.15, 0.75]",5
Robert Vetter,26,173,Khách sạn Ngọc Thương,"[20.21661906524083, 22.000000000000117]","[0.04, 1.2510986411215044]",3
Robert Vetter,26,481,Cà Phê Mận,"[9.79, 10.27]","[1.18, 7.71]",3
Robert Vetter,26,2041,Cháo lòng bánh hỏi Tư Hạnh,"[4.6313161731415455, 10.539999999999957]","[0.07, 0.5700000000000001]",5
Robert Vetter,26,1208,Phở Cô Mười,"[4.993098996127436, 17.499999999999808]","[0.17, 0.56]",3
Robert Vetter,26,2078,Tuyệt tình Cốc,"[14.824858042813817, 20.779999999999895]","[0.89, 2.7799999999999834]",3
Robert Vetter,26,1892,Cơm Mậu,"[14.858157818593003, 17.040000000000067]","[0.67, 2.5299999999999887]",2
Robert Vetter,26,468,HUG COFFEE SHOP,"[13.13, 13.49]","[3.11, 6.78]",5
Robert Vetter,26,2064,Núi Vũng Chua,"[6.207172368143039, 9.139999999999999]","[0.87, 2.9099999999999806]",5
Walter Warrick,27,2069,Mộ Hàn Mặc Tử,"[12.862447766856025, 16.290000000000028]","[0.14, 0.7200000000000002]",1
Walter Warrick,27,1006,Quán Cơm Chay Bồ Đề,"[15.67, 15.69]","[0.11, 3.35]",1
Walter Warrick,27,345,FLC City Hotel Beach Quy Nhon,"[8.846720090354426, 10.959999999999958]","[0.42, 1.2700000000000002]",1
Walter Warrick,27,2092,Kỳ Co Beach,"[3.9127753118241397, 14.849999999999884]","[0.24, 3.069999999999988]",4
Walter Warrick,27,350,Khách sạn Hữu Phước,"[21.47, 22.45]","[0.01, 0.12]",5
Walter Warrick,27,2095,Quảng trường Quy Nhơn,"[7.95744689915351, 15.319999999999894]","[0.35000000000000003, 0.8800000000000001]",3
Walter Warrick,27,1642,Bếp Nhà Xứ Nẫu,"[4.392000176174281, 19.259999999999827]","[0.4, 2.9099999999999806]",4
Walter Warrick,27,1574,Nhà hàng Vườn Phố,"[17.105988449712132, 19.820000000000384]","[0.31, 1.6]",1
Walter Warrick,27,2105,Tour Cù Lao Xanh - Quy Nhơn,"[5.51, 5.92]","[2.91, 9.41]",3
Walter Warrick,27,1027,Bún Bò Gân,"[11.22, 12.21]","[0.79, 5.98]",5
Walter Warrick,27,502,Cafe Nhơn,"[20.42, 21.76]","[0.27, 1.01]",3
Walter Warrick,27,911,Cafe Long,"[5.574529475534552, 10.339999999999977]","[0.73, 3.068907354801473]",2
Walter Warrick,27,695,CỘNG TRÀ CHANH QUY NHƠN,"[7.438592670571845, 14.849999999999891]","[0.27, 0.8077393052797495]",1
Walter Warrick,27,357,LaCas Hotel Quy Nhơn,"[3.2818714759066463, 19.109999999999744]","[1.7, 5.448856338224971]",3
Walter Warrick,27,173,Khách sạn Ngọc Thương,"[20.33661906524085, 21.430000000000028]","[0.18, 1.7610986411215048]",2
Walter Warrick,27,1028,Bún Bò Hẻm,"[15.82, 16.34]","[1.06, 2.99]",3
Walter Warrick,27,481,Cà Phê Mận,"[11.81, 12.15]","[1.43, 7.46]",4
Walter Warrick,27,2041,Cháo lòng bánh hỏi Tư Hạnh,"[4.4913161731415485, 15.839999999999844]","[0.21, 0.6600000000000001]",4
Walter Warrick,27,2077,Bãi Xếp,"[13.111687385419922, 16.819999999999922]","[0.34, 3.1699999999999857]",5
Walter Warrick,27,1208,Phở Cô Mười,"[2.3130989961274935, 17.30999999999981]","[0.14, 0.54]",4
Walter Warrick,27,468,HUG COFFEE SHOP,"[11.48, 12.01]","[1.11, 8.34]",3
Lois Rembert,28,988,Bánh Cuốn Nóng,"[7.21, 8.04]","[0.05, 1.62]",5
Lois Rembert,28,345,FLC City Hotel Beach Quy Nhon,"[7.556720090354453, 11.619999999999944]","[0.11, 1.06]",4
Lois Rembert,28,945,Bảo Tàng Tổng Hợp Bình Định,"[1.03, 5.93]","[0.6, 0.97]",3
Lois Rembert,28,2067,Ghềnh Ráng Tiên Sa,"[12.944628710901279, 14.98999999999998]","[0.55, 2.4399999999999906]",5
Lois Rembert,28,1642,Bếp Nhà Xứ Nẫu,"[10.272000176174286, 11.779999999999987]","[0.96, 2.1599999999999966]",2
Lois Rembert,28,2052,Mũi Tấn,"[15.75, 16.19]","[0.47, 1.15]",1
Lois Rembert,28,927,Phố Ẩm Thực Hoa Lư,"[17.588876421455936, 20.300000000000374]","[0.06, 3.8099999999999827]",4
Lois Rembert,28,1574,Nhà hàng Vườn Phố,"[16.13598844971215, 18.720000000000212]","[0.73, 1.6]",2
Lois Rembert,28,2105,Tour Cù Lao Xanh - Quy Nhơn,"[2.42, 3.8]","[0.73, 5.2]",5
Lois Rembert,28,1027,Bún Bò Gân,"[10.16, 10.84]","[0.0, 0.95]",4
Lois Rembert,28,911,Cafe Long,"[7.644529475534508, 12.589999999999929]","[1.35, 3.5989073548014616]",2
Lois Rembert,28,1088,Hải Sản 7 Dũng,"[12.22, 13.07]","[0.01, 0.13]",5
Lois Rembert,28,357,LaCas Hotel Quy Nhơn,"[5.841871475906649, 12.179999999999893]","[1.2, 5.188856338224976]",2
Lois Rembert,28,173,Khách sạn Ngọc Thương,"[20.606619065240892, 22.250000000000156]","[0.54, 1.6810986411215048]",2
Lois Rembert,28,1028,Bún Bò Hẻm,"[5.37, 6.29]","[5.68, 11.3]",2
Lois Rembert,28,481,Cà Phê Mận,"[15.96, 16.49]","[0.21, 0.96]",4
Lois Rembert,28,2041,Cháo lòng bánh hỏi Tư Hạnh,"[4.701316173141544, 16.12999999999984]","[0.07, 0.56]",5
Lois Rembert,28,1174,Quán Ăn Chín Chè,"[20.45, 21.2]","[0.18, 1.18]",3
Lois Rembert,28,122,Ý Linh Hotel,"[14.72, 18.64]","[0.05, 0.51]",5
Lois Rembert,28,1364,Tiệm mì quảng Cô Út,"[6.41, 7.77]","[2.25, 9.16]",1
Lois Rembert,28,1208,Phở Cô Mười,"[6.523098996127404, 10.34999999999996]","[0.13, 0.6100000000000001]",1
Lois Rembert,28,2078,Tuyệt tình Cốc,"[14.364858042813827, 23.059999999999846]","[0.47000000000000003, 2.3399999999999928]",4
Lois Rembert,28,1892,Cơm Mậu,"[15.94815781859298, 17.12000000000008]","[0.41000000000000003, 2.039999999999999]",4
Lois Rembert,28,468,HUG COFFEE SHOP,"[12.27, 12.87]","[1.48, 2.15]",3
Lois Rembert,28,2064,Núi Vũng Chua,"[6.687172368143039, 9.459999999999992]","[0.91, 2.01]",2
Jody Moore,29,2069,Mộ Hàn Mặc Tử,"[10.422447766856077, 16.350000000000037]","[0.03, 0.6100000000000001]",1
Jody Moore,29,1006,Quán Cơm Chay Bồ Đề,"[19.2, 19.59]","[0.01, 0.05]",1
Jody Moore,29,1486,Quán trứng vịt chiên mắm cô Thanh,"[3.72, 4.03]","[6.96, 10.47]",4
Jody Moore,29,988,Bánh Cuốn Nóng,"[13.35, 14.24]","[0.51, 1.98]",5
Jody Moore,29,345,FLC City Hotel Beach Quy Nhon,"[6.7867200903544695, 13.839999999999897]","[0.33, 1.4400000000000004]",5
Jody Moore,29,350,Khách sạn Hữu Phước,"[15.42, 15.91]","[1.97, 3.04]",1
Jody Moore,29,1642,Bếp Nhà Xứ Nẫu,"[1.1820001761742782, 12.55999999999997]","[0.67, 2.1699999999999964]",4
Jody Moore,29,2052,Mũi Tấn,"[1.75, 2.13]","[0.18, 5.05]",5
Jody Moore,29,711,King Coffee,"[0.44, 2.91]","[1.16, 7.38]",1
Jody Moore,29,927,Phố Ẩm Thực Hoa Lư,"[15.118876421455989, 20.79000000000045]","[0.8300000000000001, 3.229999999999995]",3
Jody Moore,29,1027,Bún Bò Gân,"[7.69, 7.86]","[0.14, 1.38]",5
Jody Moore,29,911,Cafe Long,"[5.714529475534549, 19.519999999999783]","[0.91, 4.4489073548014435]",2
Jody Moore,29,1939,Mì Cay Sasin,"[22.08, 22.91]","[0.0, 0.81]",2
Jody Moore,29,695,CỘNG TRÀ CHANH QUY NHƠN,"[9.178592670571808, 13.079999999999929]","[0.0, 0.8277393052797495]",1
Jody Moore,29,1088,Hải Sản 7 Dũng,"[1.58, 2.1]","[2.63, 4.39]",2
Jody Moore,29,357,LaCas Hotel Quy Nhơn,"[4.691871475906647, 17.44999999999978]","[0.56, 4.468856338224992]",1
Jody Moore,29,2062,Tượng Đài Quang Trung,"[7.866798345627098, 10.559999999999977]","[0.31, 0.9300000000000002]",3
Jody Moore,29,1028,Bún Bò Hẻm,"[3.21, 3.78]","[2.32, 9.11]",2
Jody Moore,29,481,Cà Phê Mận,"[8.97, 9.26]","[0.0, 1.88]",5
Jody Moore,29,2041,Cháo lòng bánh hỏi Tư Hạnh,"[6.31131617314151, 18.85999999999978]","[0.0, 0.6500000000000001]",1
Jody Moore,29,1174,Quán Ăn Chín Chè,"[4.98, 5.89]","[3.23, 6.96]",1
Jody Moore,29,1461,Phở miến,"[13.6, 15.72]","[0.16, 2.19]",5
Jody Moore,29,1364,Tiệm mì quảng Cô Út,"[19.53, 20.22]","[0.49, 0.68]",3
Jody Moore,29,2078,Tuyệt tình Cốc,"[14.182802518219027, 18.080000000000148]","[1.03, 5.666181728591209]",2
Jody Moore,29,1892,Cơm Mậu,"[14.128157818593019, 17.70000000000017]","[0.8300000000000001, 2.599999999999987]",1
Jody Moore,29,468,HUG COFFEE SHOP,"[16.21, 16.5]","[0.43, 3.47]",4
Jody Moore,29,2064,Núi Vũng Chua,"[2.0171723681430347, 9.129999999999999]","[0.18, 2.279999999999994]",3
